timestamp,x,y,vx,vy,v,beta,yaw
158.435,-119.12130412752401,25.81177624401684,4.847507837241511,0.06479942859580368,4.847940923532816,0.01336677968765779,5.551862964213324,0.0747556942295612
158.469,-118.99719043779679,25.703389421256837,4.803897628709137,0.0028645921726606458,4.803898482795571,0.0005963057613905252,5.554266179896784,0.04411361612056068
158.503,-118.87348477954205,25.593407494594192,4.864645424345364,0.021041940592125972,4.864690932409598,0.004325455922873935,5.554781140850455,0.03003623948830315
158.536,-118.75058363643092,25.484356954335315,4.824393306458214,-0.021437462053690223,4.824440935505183,-0.004443526801820844,5.555182403833095,-0.027159292363365627
158.571,-118.62791756081,25.376233889108203,4.820453497129705,0.10771590511281401,4.8216568349691045,0.02234187760720747,5.555891187730955,0.11896244072234129
158.605,-118.50206605684396,25.27117949245686,4.818756217153311,0.1458994612829548,4.820964440146426,0.030268163848433748,5.561247920354669,0.16682017341016234
158.639,-118.3757371915462,25.16675583183703,4.819067772841168,0.12462830430235937,4.820679040702629,0.02585573326844086,5.566572778491402,0.1427795043604324
158.673,-118.24953775563279,25.062129798902653,4.821508449017333,0.09190832522366563,4.822384354672588,0.0190598433069403,5.570734426627704,0.10535467102668218
158.707,-118.12339735538185,24.95731465057935,4.824447597992509,0.07820119914502814,4.825081351990183,0.016207938772144714,5.5740028230073655,0.08954086991651701
158.741,-117.9974304716491,24.852231045335923,4.8280899182180725,0.038258417270079136,4.828241498194866,0.007923965206940936,5.576408046437926,0.04283711625834284
158.775,-117.87175636310411,24.745880585120606,4.850278127657685,0.0339816196667779,4.85039716581124,0.007006003116744934,5.57734906030126,0.030250050283791338
158.809,-117.74539913811334,24.641027230145404,4.828730009825012,0.08759119374002695,4.829524378756719,0.01813760312039545,5.579607916253166,0.10051088194239188
158.843,-117.61864407237655,24.537451603564307,4.791489174018803,0.038773293298991394,4.79164605047291,0.008091940856333564,5.582974534463324,0.05405302748817233
158.877,-117.49153729688214,24.43455943764436,4.821680194284069,0.07787990809654341,4.822309112451874,0.016150622474927805,5.585554650188344,0.09232979077606655
158.911,-117.36397463097488,24.331434872555672,4.825506789939661,0.07516857290173556,4.826092217737438,0.015576082903542829,5.588564541384663,0.0861390915454736
158.945,-117.23614714245322,24.22846926008863,4.828511700236887,0.07045525762544173,4.829025697037817,0.014590470600478397,5.591394886725429,0.08065672302657893
158.979,-117.10805666292464,24.12567128158495,4.831682748597567,0.06589371392889279,4.832132051654909,0.013636994109056718,5.594049943598199,0.07549446914386589
159.013,-116.97975098010363,24.022962348854115,4.835173849971455,0.05780919531919132,4.83551942013588,0.011955400743152213,5.596462717512927,0.0661401840837023
159.047,-116.85124586516362,23.9202665240665,4.840474648089135,0.0587182513361769,4.840830781160772,0.012130085510658964,5.598629127787343,0.06694387082049984
159.081,-116.72249674761335,23.817720536305536,4.84164982107172,0.04373491817767492,4.841847347134338,0.009032815324917792,5.6007489993169735,0.050371584543183565
159.115,-116.59379332570063,23.71502446283366,4.844750236943883,0.045723385387593206,4.844965994342902,0.009437437574448392,5.602369593546886,0.052017721659459094
159.149,-116.46474487064383,23.611813993175478,4.866826682054169,0.04335280629805233,4.86701976767799,0.008907582396969269,5.6035553246843754,0.05289100779874915
159.183,-116.33603917788957,23.509861806459337,4.818547085487183,0.008959810949008972,4.818555415606348,0.0018594402967973026,5.605189527275849,0.007019850337724785
159.217,-116.20845059196388,23.407400798861595,4.795004955108799,0.09171215224402728,4.79588194583511,0.019124270353322096,5.6051294535711085,0.08820282609630167
159.251,-116.07754360258218,23.308828453453987,4.823929601955949,0.14639850493883053,4.826150570265623,0.03033907960550499,5.610569204569857,0.16459077862214463
159.285,-115.94729101036499,23.208929841946947,4.829851061033573,0.03849311660482,4.830004450494129,0.007969666381850586,5.613650746516045,0.04431847031060358
159.319,-115.81764092653454,23.108016955450527,4.833843178806076,0.034577817333507926,4.833966849569986,0.007153154601336332,5.6150479589418065,0.039552966388021936
159.353,-115.68779469547255,23.007146905549885,4.83778610422757,0.033282303320240646,4.837900588268807,0.006879547284239733,5.616363729281895,0.03805696923835009
159.387,-115.55773176642772,22.906332932803256,4.841288536359945,0.031075097391054594,4.841388267219237,0.006418677671823326,5.617646307758042,0.03657631890148924
159.421,-115.42793688128678,22.80496917067652,4.877159079346119,-0.026627546649557552,4.877231767251671,-0.005459588595010276,5.618183850630974,0.004544128986849792
159.455,-115.29766693519741,22.703475121435694,4.843740354736444,0.030302622237001628,4.843835140982481,0.006255956079183124,5.618816484087161,0.03614762180532137
159.489,-115.16780551847046,22.602979909582523,4.803669764540698,-0.006049789533572531,4.803673574121777,-0.001259409291555077,5.619994361401946,-0.0009050281900539822
159.523,-115.0377011291858,22.503634542943214,4.834352115465583,0.04464161646362001,4.8345582269972756,0.009233987632329152,5.620771791614521,0.055080773340529764
159.557,-114.90694568057692,22.403732375541992,4.841260798629689,0.04095340226464696,4.84143401292485,0.008459041384317904,5.622535670176237,0.047727857829582554
159.591,-114.77600612480622,22.30385822479401,4.84533640039157,0.03914099676727905,4.845494489790229,0.00807790051716913,5.624091401584308,0.04481334630459804
159.625,-114.64484678686671,22.204065689496325,4.848749458078429,0.03759520715800682,4.848895204767485,0.007753432947129388,5.625584424927487,0.04304693602453154
159.658,-114.51348236326122,22.104357062185258,4.8519763293118245,0.03615319108425572,4.85211102031145,0.007451092002060344,5.627020733568879,0.04139964691462154
159.693,-114.3817751880419,22.00476647580546,4.8576921952323575,0.044236157266485936,4.857893607442537,0.00910616250724562,5.628572745945993,0.050731471352572485
159.727,-114.2498866915305,21.905178202957728,4.8610678798959555,0.026595448693628038,4.861140632695928,0.005471057799302699,5.629970438225665,0.030805741018536996
159.761,-114.11796422495371,21.805438166351625,4.864573240260118,0.03046829379252447,4.8646686553948815,0.006263220612365559,5.6310357708330026,0.03505474591763551
159.795,-113.98594532860069,21.705189247156667,4.858129733078006,-0.0026387199854619485,4.858130449695618,-0.0005431554674231115,5.6319614983800586,0.01731689866230629
159.829,-113.85499237286011,21.605170893691827,4.8416128689406825,-0.04183432868067484,4.841793601935979,-0.008640361951421188,5.631826023253183,-0.04909035477055581
159.863,-113.72504620881887,21.50390635647171,4.8528033369751435,-0.0029807324564075774,4.85280425240119,-0.0006142289053509104,5.629946147563239,-0.005299177216701923
159.897,-113.59239091830447,21.40711822588944,4.845094019798987,0.13120156363245006,4.846870114928964,0.02707264456786804,5.633613031822651,0.1468276718783283
159.931,-113.45964153784446,21.309368183329877,4.8505609793887485,0.006149740109763079,4.850564877833524,0.001267840326268366,5.636069438503479,0.007578743100593409
159.965,-113.32797930636757,21.20993672455457,4.854452022526358,0.0007107452653506959,4.854452074556827,0.00014641101755131846,5.6361252666348145,0.0007918023751235261
159.999,-113.19621304423319,21.110428781648416,4.858380220046024,0.0016338749237302754,4.858380494782364,0.00033630032812023307,5.63616826354868,0.0018488098958507463
160.033,-113.06429987423176,21.010879516404117,4.862765235380455,0.0032689233206924435,4.8627663341234495,0.0006722353784425327,5.63626184309915,0.0037114810509348197
160.067,-112.93221140151644,20.91130624708986,4.867391027231113,0.0050992558380132495,4.867393698313303,0.0010476359807414521,5.636429893269437,0.005839491852796392
160.101,-112.79961416509478,20.811690599715917,4.862499122433216,0.016275105689915862,4.862526359283723,0.0033470535427713253,5.636931039839367,0.024798826917002553
160.135,-112.66790196113102,20.71249188103173,4.827726460092483,-0.02382501820698998,4.827785248431176,-0.004934998904851106,5.637218280721445,-0.02457138842961698
160.168,-112.53598432057251,20.614393714065404,4.8551125562560555,0.024917245784162614,4.855176495561483,0.005132121394240442,5.637567924805173,0.03654736871197292
160.203,-112.40339584739952,20.51596477794535,4.8583843779584885,0.032487391197424734,4.858492996246666,0.006686771664542991,5.638795535230453,0.037385924352749976
160.237,-112.27061068099187,20.417642195012263,4.8603680655925725,0.02971327702111192,4.860458889021017,0.00611330386222015,5.640006096457829,0.03404649015993502
160.271,-112.1377195300463,20.319364601393232,4.8618839276503465,0.02706463566408651,4.861959257382603,0.005566639704140005,5.641110735547474,0.031008396429276795
160.305,-112.00471852759452,20.22112212045298,4.865084062634582,0.0303774911177401,4.865178899944752,0.0062438995826488595,5.642138514301872,0.03466590262829546
