timestamp,x,y,vx,vy,v,beta,yaw
138.337,-39.016386216423506,196.97884426721234,5.6073693727616885,-0.003409075313603053,5.607370409058091,-0.0006079633187966565,3.134790419471404,-0.003883073422231068
138.371,-39.20699994463669,196.98026317620503,5.607535072774099,-0.00303727233814087,5.60753589533004,-0.0005416412027215692,3.134664706523737,-0.00347302703248743
138.405,-39.39761900552882,196.98169234288625,5.607669301055115,-0.002697153080748401,5.607669949687722,-0.0004809757366142388,3.134553055565626,-0.003074673366659868
138.439,-39.58824069023065,196.9831311203522,5.607711230015096,-0.0023953122103495166,5.607711741589256,-0.000427146114773304,3.134453482529719,-0.002748120641696072
138.473,-39.77886327616139,196.98457891882418,5.607726025004903,-0.0021406826874020056,5.60772643359496,-0.00038173808311493085,3.1343641008202057,-0.0024506973073141728
138.507,-39.96948577135892,196.98603517339203,5.607709962536689,-0.0019128605303836417,5.607710288787095,-0.0003411125876642638,3.134283536491489,-0.0021851578416804953
138.541,-40.16010693649448,196.9874996212707,5.607650185957717,-0.001726239790446291,5.607650451657578,-0.00030783655874985424,3.134210301676241,-0.0019637644883170264
138.575,-40.35072523521575,196.98897207184214,5.607548112433323,-0.0015567161371687296,5.607548328513955,-0.000277610832036594,3.1341432634923634,-0.0016832149262935316
138.609,-40.54133934716831,196.9904523398889,5.607409549538301,-0.0014413337923806478,5.60740973477919,-0.0002570409291321212,3.134081145646167,-0.0016346346996648359
138.643,-40.731948273898084,196.99194020042873,5.607247308144057,-0.0013316018650961936,5.607247466257602,-0.0002374787069102077,3.134023420875004,-0.0015112299300327286
138.677,-40.9225513386696,196.99343546824701,5.6070695472911956,-0.001239231089659302,5.6070696842338235,-0.00022101225230577865,3.1339693423318105,-0.001406474826165479
138.711,-41.11314800696808,196.99493809452997,5.606874944311249,-0.0011707608700465488,5.606875066543421,-0.00020880809089901826,3.1339182380890236,-0.001321061914766399
138.745,-41.30373782465417,196.99644796810676,5.606671374237358,-0.0011021534805875696,5.606671482567434,-0.00019657893120952687,3.1338696638990964,-0.0012542638122197704
138.779,-41.49432058354782,196.99796495167598,5.606465416377796,-0.0010394563861288832,5.606465512737043,-0.00018540315457617605,3.133823294158882,-0.0010909176101057086
138.813,-41.68489627665423,196.99948897510868,5.606259755513598,-0.0010077728650513707,5.6062598460914685,-0.0001797585017721473,3.133778591396464,-0.0011401783784546497
138.847,-41.87546502101039,197.00101987651996,5.606056920762289,-0.0009632557263349763,5.6060570035175665,-0.0001718241056896777,3.133735599735579,-0.0011021166659499308
138.881,-42.06602658439597,197.0025579202355,5.605837857450498,-0.0009349654841205239,5.605837935419258,-0.00016678425227882582,3.133693634788392,-0.0010792524005634944
138.914,-42.256580371596684,197.00410321289257,5.605604649164873,-0.0009201317352599131,5.605604724682365,-0.00016414495573338696,3.1336523300757255,-0.0010558111593564126
138.949,-42.447126011274264,197.00565577060922,5.605364127921159,-0.0009076474889705566,5.605364201406479,-0.0001619248028003565,3.133611559005198,-0.0010302585753143496
138.983,-42.63766332755828,197.00721558229387,5.605118132977346,-0.0008992124509605579,5.605118205106336,-0.0001604270279257465,3.133571255701215,-0.0010102421934061483
139.017,-42.82819207016183,197.00878337286025,5.60486609592989,-0.0008934999726298178,5.604866167148558,-0.0001594150421737586,3.133530558818424,-0.0010044383910212972
139.051,-43.018712229590534,197.01036224636914,5.604619597841456,-0.0008249341722443858,5.604619658551766,-0.00014718825281288822,3.133486342063624,-0.0009338989320965033
139.085,-43.20922415203097,197.01195496598376,5.604387862033182,-0.0006069801563828748,5.6043878949025085,-0.00010830445161042248,3.1334365080979016,-0.0007010456503275088
139.119,-43.39972842677047,197.01356874221923,5.604177891599349,-0.0014148472090140815,5.6041780701975865,-0.00025246293146320557,3.133374089592382,-0.0015868017289461678
139.153,-43.59022493080788,197.01531284398686,5.603994072732171,-0.006055465385618191,5.603997344385375,-0.0010805619974272877,3.1331861813481265,-0.0068008187915056875
139.187,-43.78071456548343,197.0172085973609,5.603855628328312,-0.007007117937517401,5.603860009212283,-0.0012504094948775797,3.1328822609619924,-0.008000033837364287
139.221,-43.97119967394018,197.01917703865922,5.603768004265189,-0.007823903132086023,5.6037734660750225,-0.0013961852172203468,3.132562885816438,-0.008904155681925846
139.255,-44.16168124889417,197.0212777358,5.603724404591197,-0.010522984573556795,5.603734284904602,-0.0018778532712547442,3.1321682587312383,-0.01194273159124036
139.289,-44.352160467165625,197.02353739616768,5.603726250650643,-0.012192590625468847,5.603739514957604,-0.0021757971106745014,3.1316882613307473,-0.013876937281839702
139.322,-44.542638568788554,197.0259565810932,5.6037634798314535,-0.014386049774904663,5.603781945822022,-0.0025672065251642587,3.131137505198104,-0.01635644608876935
139.357,-44.733116211431025,197.02856299785287,5.603832594450906,-0.016284540026744027,5.603856255550659,-0.0029059565776685756,3.130502174352952,-0.018537236896938186
139.391,-44.92359436297265,197.03134498142813,5.603927110264757,-0.017588870268158512,5.6039547130145175,-0.0031386583310270815,3.1298111263709507,-0.02003064744275213
139.425,-45.114073125412126,197.0343247478511,5.6040321618431745,-0.01974011077007592,5.604066928842472,-0.003522468921701774,3.1290511293322543,-0.02246301529111404
139.459,-45.30455251644158,197.03751613996744,5.60415324073318,-0.020860699080797636,5.604192066157828,-0.0037223469517921335,3.1282231741480335,-0.023775605025785566
139.493,-45.49503321148304,197.0408893341433,5.604284958428948,-0.021228796298888665,5.604325165179591,-0.0037879399285625473,3.1273709972805577,-0.024207630724102785
139.527,-45.6855151629764,197.04444380769033,5.60441563067121,-0.02187575763820337,5.604458324413165,-0.0039032876900150096,3.126499053434922,-0.02493759882472348
139.561,-45.875999273001845,197.0482287127416,5.604647511587968,-0.026504933293235045,5.604710183465161,-0.004729063808616738,3.1255575985025477,-0.03006053364557183
